s_1@TE0_1@TE0_re,s_1@TE0_1@TE0_im,s_2@TE0_1@TE0_re,s_2@TE0_1@TE0_im,s_3@TE0_1@TE0_re,s_3@TE0_1@TE0_im,s_1@TE0_2@TE0_re,s_1@TE0_2@TE0_im,s_2@TE0_2@TE0_re,s_2@TE0_2@TE0_im,s_3@TE0_2@TE0_re,s_3@TE0_2@TE0_im,s_1@TE0_3@TE0_re,s_1@TE0_3@TE0_im,s_2@TE0_3@TE0_re,s_2@TE0_3@TE0_im,s_3@TE0_3@TE0_re,s_3@TE0_3@TE0_im,wavelength_μm
0.0127041006826208,0.0065856358279346,-0.3822743065358537,0.5573897391675947,-0.3816297402733988,0.5578273552543559,-0.381820113069689,0.5569703908425564,0.0784751023261656,0.1259236999735095,-0.0680196201747452,-0.116339203570046,-0.381820113069689,0.5569703908425564,-0.0680196201747452,-0.116339203570046,0.0784751023261656,0.1259236999735095,1.2628
0.0137677465547688,0.0037359152435922,-0.293067904810727,0.6090078334702049,-0.2923642830090827,0.6093439416508752,-0.2926874572156898,0.6085342147660566,0.1017860159936885,0.1076966501538365,-0.0896380878808253,-0.1006495843062039,-0.2926874572156898,0.6085342147660566,-0.0896380878808253,-0.1006495843062039,0.1017860159936885,0.1076966501538365,1.2629
0.0142309529283698,0.0007276626411582,-0.1970875985755899,0.6464416091817765,-0.1963406300001838,0.6466684731336901,-0.1967832944831039,0.6459247209976298,0.1210181425546175,0.0852453148193701,-0.1077561156086079,-0.0810293227081522,-0.1967832944831039,0.6459247209976298,-0.1077561156086079,-0.0810293227081522,0.1210181425546175,0.0852453148193701,1.263
0.0140733914829726,-0.0023108157334338,-0.0965743108075981,0.6688424562400566,-0.0958006516422629,0.6689546865449122,-0.0963481117668314,0.6682911684725186,0.1354262132373887,0.0594659215248749,-0.1216808647524158,-0.0582325596221001,-0.0963481117668314,0.6682911684725186,-0.1216808647524158,-0.0582325596221001,0.1354262132373887,0.0594659215248749,1.2631
0.0133028006801345,-0.0052499261425162,0.0061349209646866,0.6757124230541408,0.0069179787964078,0.6757070697237126,0.0062800728953024,0.6751349997810026,0.1444614518284501,0.0313809652028982,-0.1308734389478379,-0.0331297869192654,0.0062800728953024,0.6751349997810026,-0.1308734389478379,-0.0331297869192654,0.1444614518284501,0.0313809652028982,1.2632
0.0119550107168829,-0.0079644546100149,0.1086597871926487,0.6669118281496598,0.1094346315816396,0.6667884546441365,0.1087206912034777,0.6663174742900173,0.1477906856155975,0.0020942068313719,-0.1349671621628948,-0.006680363883749,0.1087206912034777,0.6663174742900173,-0.1349671621628948,-0.006680363883749,0.1477906856155975,0.0020942068313719,1.2633
0.0100931937370626,-0.0103409716046325,0.2086294556428608,0.642660747578064,0.2093784846487864,0.6424214810139426,0.2086037270331009,0.642059302919906,0.1453034550352534,-0.0272551207293209,-0.1337832282530688,0.020098080130176,0.2086037270331009,0.642059302919906,-0.1337832282530688,0.020098080130176,0.1453034550352534,-0.0272551207293209,1.2634
0.007802862853661,-0.0122855450778106,0.3037356803298718,0.6035332931444749,0.3044416498117284,0.6031828450572911,0.3036211922115911,0.6029346190016488,0.137109779829537,-0.0555349558694752,-0.1273424327810167,0.0461645985462988,0.3036211922115911,0.6029346190016488,-0.1273424327810167,0.0461645985462988,0.137109779829537,-0.0555349558694752,1.2635
0.0051838185362508,-0.0137271417401507,0.3917843857371646,0.5504439190608301,0.3924307809969496,0.5499895708812005,0.3915785106344407,0.549859048410684,0.1235320197726552,-0.0816593671830518,-0.115870537446378,0.0704943277053852,0.3915785106344407,0.549859048410684,-0.115870537446378,0.0704943277053852,0.1235320197726552,-0.0816593671830518,1.2636
0.0023441618175903,-0.0146167966655681,0.4707443424217084,0.4846271112922057,0.4713157788548198,0.4840786443504369,0.470445263344497,0.484069810035837,0.1050920500585113,-0.1046251785834493,-0.0997946728489508,0.0921206303654987,0.470445263344497,0.484069810035837,-0.0997946728489508,0.0921206303654987,0.1050920500585113,-0.1046251785834493,1.2637
-0.0006027211267864,-0.0149271662500178,0.5387936023250243,0.4076110378457802,0.5392762381145886,0.4069805817312825,0.5384025517965266,0.4070972382355781,0.0824930398333372,-0.1235465970928473,-0.0797294067647213,0.110176705386552,0.5384025517965266,0.4070972382355781,-0.0797294067647213,0.110176705386552,0.0824930398333372,-0.1235465970928473,1.2638
-0.0035419991475693,-0.0146535227972516,0.5943632581757555,0.3211834561318344,0.5947451851495968,0.3204852493738535,0.5938849743592252,0.3207293481915012,0.0565954602743385,-0.1376866894844453,-0.0564531437349669,0.1239331290623578,0.5938849743592252,0.3207293481915012,-0.0564531437349669,0.1239331290623578,0.0565954602743385,-0.1376866894844453,1.2639
-0.0063627130036248,-0.0138127239952774,0.6361752339545563,0.2273493207888707,0.6364468234299608,0.226599399301975,0.6356170716969397,0.2269708124069109,0.0283879493590548,-0.1464846604211505,-0.0308769467405211,0.1328290053352547,0.6356170716969397,0.2269708124069109,-0.0308769467405211,0.1328290053352547,0.0283879493590548,-0.1464846604211505,1.264
-0.0089608459195689,-0.0124397794734011,0.6632714459997278,0.12828289695017,0.6634256430933297,0.1274987224297616,0.6626437965361653,0.1279962232250144,-0.0010465536263714,-0.1495784860897412,-0.004007831645851,0.1364958082961658,0.6626437965361653,0.1279962232250144,-0.004007831645851,0.1364958082961658,-0.0010465536263714,-0.1495784860897412,1.2641
-0.0112395944223349,-0.0105861395253034,0.6750349614716645,0.0262772943761191,0.6750675169522695,0.0254773249879662,0.6743529198961646,0.0260980856510408,-0.0305695062009755,-0.1468218604507687,0.023092095873105,0.1347733317684054,0.6743529198961646,0.0260980856510408,0.023092095873105,0.1347733317684054,-0.0305695062009755,-0.1468218604507687,1.2642
-0.0131111519689756,-0.008320734224755,0.6712042182174505,-0.0763084148418847,0.6711138373390337,-0.0771051991535947,0.670487700666875,-0.0763678122386535,-0.0590295239356906,-0.1382934822796189,0.0493492277813757,0.1277167667990584,0.670487700666875,-0.0763678122386535,0.0493492277813757,0.1277167667990584,-0.0590295239356906,-0.1382934822796189,1.2643
-0.0145015611306656,-0.005729559181699,0.6518789717339649,-0.17710455973561,0.6516673706662077,-0.1778791499269612,0.6511506694991418,-0.177036711711399,-0.085306942218784,-0.1242972944813187,0.0737225061143605,0.1155941504194047,0.6511506694991418,-0.177036711711399,0.0737225061143605,0.1155941504194047,-0.085306942218784,-0.1242972944813187,1.2644
-0.0153547978943639,-0.0029118617444332,0.6175166314766064,-0.2737862578298112,0.617188509831312,-0.2745201054726235,0.6168003965745115,-0.2735882271989522,-0.1083578334113737,-0.1053538485469337,0.095245343794467,0.0988745749224816,0.6168003965745115,-0.2735882271989522,0.095245343794467,0.0988745749224816,-0.1083578334113737,-0.1053538485469337,1.2645
-0.0156340712674747,2.3712049602218955e-05,0.5689204066061062,-0.3641262323417301,0.5684833418592985,-0.3648017301944043,0.5682412579216523,-0.3637994315786618,-0.1272562441756869,-0.0821833536276325,0.1130635365455185,0.078208498494235,0.5682412579216523,-0.3637994315786618,0.1130635365455185,0.078208498494235,-0.1272562441756869,-0.0821833536276325,1.2646
-0.0153234454188273,0.0029612575552544,0.5072210687128625,-0.4460452139237167,0.50668532688249,-0.4466461565142888,0.5066046796690699,-0.4455967910348758,-0.1412335088229451,-0.0556800710303219,0.1264681556045793,0.0544014779487394,0.5066046796690699,-0.4455967910348758,0.1264681556045793,0.0544014779487394,-0.1412335088229451,-0.0556800710303219,1.2647
-0.0144312921391997,0.0057813574324367,0.4338514598102261,-0.5176605275429083,0.4332297248356897,-0.5181725275203727,0.4333217108440771,-0.517104208594581,-0.1497121086697773,-0.0268777869593719,0.1349225451812303,0.0283823117884071,0.4333217108440771,-0.517104208594581,0.1349225451812303,0.0283823117884071,-0.1497121086697773,-0.0268777869593719,1.2648
-0.0129918236552042,0.0083681638714322,0.350512373285995,-0.5773306309216323,0.3498194154768881,-0.5777414737788986,0.3500889028136714,-0.5766853193539341,-0.1523309535053013,0.0030919692090218,0.1380824022735677,0.0011668169112228,0.3500889028136714,-0.5766853193539341,0.1380824022735677,0.0011668169112228,-0.1523309535053013,0.0030919692090218,1.2649
-0.0110623257676808,0.0106159796526105,0.2591314406095486,-0.6236925025405766,0.2583837423795008,-0.6239924410918268,0.2588291358186381,-0.6229802326555588,-0.1489605826188228,0.0330456383840499,0.1358083407927927,-0.0261810652513902,0.2588291358186381,-0.6229802326555588,0.1358083407927927,-0.0261810652513902,-0.1489605826188228,0.0330456383840499,1.265
-0.0087194822195925,0.0124324420049784,0.1618180113148624,-0.6556915749465057,0.1610333526568491,-0.655873565027555,0.1616472373627303,-0.6549367898457578,-0.1397088376325111,0.0617945171006341,0.1281710810858016,-0.0525892915374351,0.1616472373627303,-0.6549367898457578,0.1281710810858016,-0.0525892915374351,-0.1397088376325111,0.0617945171006341,1.2651
-0.0060576886093,0.0137411740610039,0.0608146799850374,-0.672605391924591,0.0600116875948864,-0.6726652566600627,0.0607803912751447,-0.6718345893817502,-0.1249177716289205,0.0881916052848685,0.1154495382090132,-0.0770179471475016,0.0607803912751447,-0.6718345893817502,0.1154495382090132,-0.0770179471475016,-0.1249177716289205,0.0881916052848685,1.2652
-0.0031866054751388,0.0144865843262558,-0.0415551410547664,-0.6740600344803814,-0.0423574611580468,-0.6739965467743779,-0.0414545412688818,-0.6732999604450096,-0.105151575729144,0.1111773842054441,0.0981216203001126,-0.0984988698353994,-0.0414545412688818,-0.6732999604450096,0.0981216203001126,-0.0984988698353994,-0.105151575729144,0.1111773842054441,1.2653
-0.0002251845517466,0.0146378951440315,-0.1429418803226815,-0.6600371823025042,-0.1437246069321952,-0.6598520726514885,-0.1427139998255734,-0.6593122952494684,-0.081175389676219,0.1298224721756922,0.0768474786100053,-0.1161732803451488,-0.1427139998255734,-0.6593122952494684,0.0768474786100053,-0.1161732803451488,-0.081175389676219,0.1298224721756922,1.2654
0.0027049637496353,0.0141892360181784,-0.2410234889233679,-0.6308721365149444,-0.2417682428395522,-0.6305700353309149,-0.2406801235507124,-0.6302033544385222,-0.0539261677566349,0.1433650080548868,0.0524456265132093,-0.1293257099660935,-0.2406801235507124,-0.6302033544385222,0.0524456265132093,-0.1293257099660935,-0.0539261677566349,0.1433650080548868,1.2655
0.0054834434925905,0.0131582868154887,-0.3335571755993885,-0.5872449388417362,-0.334246567663761,-0.5868332478772174,-0.3331130763349307,-0.5866496446403119,-0.0244772814367883,0.1512418340687623,0.0258629209652768,-0.1374129488556509,-0.3331130763349307,-0.5866496446403119,0.0258629209652768,-0.1374129488556509,-0.0244772814367883,0.1512418340687623,1.2656
0.0079943608773121,0.0115868099581484,-0.4184300424025143,-0.5301647730793684,-0.4190480941702443,-0.5296534598648054,-0.4179024423130457,-0.5296564986850748,0.0060023868909055,0.1531131377322852,-0.0018607299180221,-0.1400871783946212,-0.4179024423130457,-0.5296564986850748,-0.0018607299180221,-0.1400871783946212,0.0060023868909055,0.1531131377322852,1.2657
0.0101323054540221,0.0095408877588947,-0.4937075276589624,-0.460946103773595,-0.4942400434968622,-0.460347430912626,-0.4931150625285883,-0.4605337305048536,0.036294577671159,0.1488792308592924,-0.029632235348269,-0.1372122005811903,-0.4931150625285883,-0.4605337305048536,-0.029632235348269,-0.1372122005811903,0.036294577671159,0.1488792308592924,1.2658
0.0118088106508507,0.0071073249056475,-0.5576766544380629,-0.3811770507978783,-0.558111540368652,-0.3805052584195881,-0.5570375173176878,-0.3808648574329942,0.0651814669359432,0.1386873610833489,-0.0563484569569351,-0.1288713381898285,-0.5570375173176878,-0.3808648574329942,-0.0563484569569351,-0.1288713381898285,0.0651814669359432,0.1386873610833489,1.2659
0.0129554170833538,0.0043881290991257,-0.6088829739535975,-0.2926827282765632,-0.6092105052081662,-0.2919536748174973,-0.6082136223188314,-0.2924716037613828,0.0914961339114179,0.1229275173637215,-0.080940399076037,-0.1153661172146053,-0.6082136223188314,-0.2924716037613828,-0.080940399076037,-0.1153661172146053,0.0914961339114179,0.1229275173637215,1.266
0.0135247997868425,0.0014969602415079,-0.6461624127262354,-0.1974847252263087,-0.6463754393863108,-0.1967154877172279,-0.645477363179551,-0.1973734133967475,0.1141709212292522,0.1022179379859327,-0.1024161531336461,-0.0972059700298247,-0.645477363179551,-0.1973734133967475,-0.1024161531336461,-0.0972059700298247,0.1141709212292522,0.1022179379859327,1.2661
0.0134936459464635,-0.0014437468637372,-0.6686678325795357,-0.0977557152541446,-0.6687619091757647,-0.096964165888534,-0.6679797415870541,-0.0977414974256593,0.1322821875911308,0.0773813482293228,-0.1199009876542015,-0.0750897621062152,-0.6679797415870541,-0.0977414974256593,-0.1199009876542015,-0.0750897621062152,0.1322821875911308,0.0773813482293228,1.2662
0.012865886418518,-0.0043087135994789,-0.6758879044019228,0.0042303369660825,-0.6758613467892912,0.0050259540929127,-0.6752074949897389,0.0041509793631139,0.1450900662261257,0.0494121739247133,-0.1326733524958976,-0.0498797403280066,-0.6752074949897389,0.0041509793631139,-0.1326733524958976,-0.0498797403280066,0.1450900662261257,0.0494121739247133,1.2663
0.0116721895791085,-0.006977508521035,-0.6676573444135128,0.1061494364563676,-0.6675112280072331,0.1069309196083803,-0.6669936643446689,0.1059799294512467,0.1520707806145775,0.019435231364286,-0.1401952582465851,-0.0225685268537832,-0.6669936643446689,0.1059799294512467,-0.1401952582465851,-0.0225685268537832,0.1520707806145775,0.019435231364286,1.2664
0.0099665201513452,-0.0093396805826332,-0.6441602176207317,0.2056785147830351,-0.6438983196712308,0.2064281116106717,-0.6435214324808602,0.2054215899063388,0.1529389395743824,-0.011341941032797,-0.1421354258406834,0.0057594777583849,-0.6435214324808602,0.2054215899063388,-0.1421354258406834,0.0057594777583849,0.1529389395743824,-0.011341941032797,1.2665
0.0078238773178551,-0.0112976814229146,-0.605927103839287,0.3005469167067606,-0.6055557841808481,0.3012477150839429,-0.6053213785897255,0.300204560628781,0.1476587956983382,-0.041679895124107,-0.138384391636909,0.0339703483135299,-0.6053213785897255,0.300204560628781,-0.138384391636909,0.0339703483135299,0.1476587956983382,-0.041679895124107,1.2666
0.0053388935924305,-0.0127714150063587,-0.5538243621523761,0.3885883897522818,-0.5533523895080228,0.3892246756926757,-0.5532606080689025,0.3881621105591439,0.1364448700477218,-0.0703587179034881,-0.129061584997752,0.0609250054877942,-0.5532606080689025,0.3881621105591439,-0.129061584997752,0.0609250054877942,0.1364448700477218,-0.0703587179034881,1.2667
0.0026213291019366,-0.0137039606023039,-0.4890345228568091,0.4677908496911641,-0.488472863660629,0.4683484294357675,-0.4885230760973899,0.4672822698555077,0.1197521992694572,-0.0962284980067935,-0.1145142791554908,0.0855248595408504,-0.4885230760973899,0.4672822698555077,-0.1145142791554908,0.0855248595408504,0.1197521992694572,-0.0962284980067935,1.2668
-0.0002113218023222,-0.0140641245526151,-0.4130296327787596,0.5363417182280452,-0.412391206407699,0.5368082138575496,-0.4125825586972613,0.5357535989908693,0.0982560235271997,-0.1182566908587908,-0.0953076624614711,0.1067577553570396,-0.4125825586972613,0.5357535989908693,-0.0953076624614711,0.1067577553570396,0.0982560235271997,-0.1182566908587908,1.2669
-0.0030397078876613,-0.0138454524519663,-0.3275390756777203,0.5926692678967798,-0.3268384661670485,0.5930343842080891,-0.3271698055890425,0.5920065047965362,0.072821791853426,-0.1355693731131626,-0.072205222830863,0.1237424052537891,-0.3271698055890425,0.5920065047965362,-0.072205222830863,0.1237424052537891,0.072821791853426,-0.1355693731131626,1.267
-0.0057462632649351,-0.013065730710779,-0.2345108904391978,0.6354799928949202,-0.2337640143945289,0.6357357380467246,-0.2342336390770059,0.6347501567367388,0.0444681497385169,-0.1474841365863112,-0.0461393131795244,0.1357689301497666,-0.2342336390770059,0.6347501567367388,-0.0461393131795244,0.1357689301497666,0.0444681497385169,-0.1474841365863112,1.2671
-0.0082203981978076,-0.0117675462260363,-0.1360662180926874,0.6637892577295252,-0.1352899642677056,0.6639301065369779,-0.1358955900239383,0.6630031306430547,0.0143258412135107,-0.1535344375256131,-0.0181724125553205,0.1423330264343153,-0.1358955900239383,0.6630031306430547,-0.0181724125553205,0.1423330264343153,0.0143258412135107,-0.1535344375256131,1.2672
-0.0103656527628422,-0.0100158028119525,-0.0344497963261054,0.6769428562841576,-0.0336616492351,0.6769658584898067,-0.034399969531146,0.6761153432765223,-0.01640604376203,-0.1534862691031874,0.0105498002110206,0.1431610038657108,-0.034399969531146,0.6761153432765223,0.0105498002110206,0.1431610038657108,-0.01640604376203,-0.1534862691031874,1.2673
-0.0121041883589907,-0.007891343688072,0.0680203025608909,0.6746306265241437,0.0688026517884051,0.674535459340414,0.0679373491254646,0.673781193836766,-0.0465062067207662,-0.1473472072424833,0.0388510744345994,0.1382227265858361,0.0679373491254646,0.673781193836766,0.0388510744345994,0.1382227265858361,-0.0465062067207662,-0.1473472072424833,1.2674
