s_1@TE0_1@TE0_re,s_1@TE0_1@TE0_im,s_2@TE0_1@TE0_re,s_2@TE0_1@TE0_im,s_3@TE0_1@TE0_re,s_3@TE0_1@TE0_im,s_4@TE0_1@TE0_re,s_4@TE0_1@TE0_im,s_1@TE0_2@TE0_re,s_1@TE0_2@TE0_im,s_2@TE0_2@TE0_re,s_2@TE0_2@TE0_im,s_3@TE0_2@TE0_re,s_3@TE0_2@TE0_im,s_4@TE0_2@TE0_re,s_4@TE0_2@TE0_im,s_1@TE0_3@TE0_re,s_1@TE0_3@TE0_im,s_2@TE0_3@TE0_re,s_2@TE0_3@TE0_im,s_3@TE0_3@TE0_re,s_3@TE0_3@TE0_im,s_4@TE0_3@TE0_re,s_4@TE0_3@TE0_im,s_1@TE0_4@TE0_re,s_1@TE0_4@TE0_im,s_2@TE0_4@TE0_re,s_2@TE0_4@TE0_im,s_3@TE0_4@TE0_re,s_3@TE0_4@TE0_im,s_4@TE0_4@TE0_re,s_4@TE0_4@TE0_im,wavelength_μm
-0.0010815155473341,-0.0002832371228313,-0.0006847723115869,-0.0035815669169104,0.4411505937113532,-0.8889768131384781,0.0006825507071824,0.0035656975976531,-0.0006847723115869,-0.0035815669169104,-0.0010815155473341,-0.0002832371228313,0.0006825507071824,0.0035656975976531,0.4411505937113532,-0.8889768131384781,0.4411505937113532,-0.8889768131384781,0.0006825507071824,0.0035656975976531,-0.0010815155473341,-0.0002832371228313,-0.0006847723115869,-0.0035815669169104,0.0006825507071824,0.0035656975976531,0.4411505937113532,-0.8889768131384781,-0.0006847723115869,-0.0035815669169104,-0.0010815155473341,-0.0002832371228313,1.26
-0.0011388544516529,-0.00028842980361,-0.0007155338456119,-0.0035676357455362,0.4319128267445818,-0.8934871260860773,0.0007131713554956,0.0035518225656291,-0.0007155338456119,-0.0035676357455362,-0.0011388544516529,-0.00028842980361,0.0007131713554956,0.0035518225656291,0.4319128267445818,-0.8934871260860773,0.4319128267445818,-0.8934871260860773,0.0007131713554956,0.0035518225656291,-0.0011388544516529,-0.00028842980361,-0.0007155338456119,-0.0035676357455362,0.0007131713554956,0.0035518225656291,0.4319128267445818,-0.8934871260860773,-0.0007155338456119,-0.0035676357455362,-0.0011388544516529,-0.00028842980361,1.2601
-0.0011963465440565,-0.0002924079799273,-0.0007461345931603,-0.0035534450390977,0.4226308162098499,-0.8979004865456607,0.0007436319210228,0.0035376891932668,-0.0007461345931603,-0.0035534450390977,-0.0011963465440565,-0.0002924079799273,0.0007436319210228,0.0035376891932668,0.4226308162098499,-0.8979004865456607,0.4226308162098499,-0.8979004865456607,0.0007436319210228,0.0035376891932668,-0.0011963465440565,-0.0002924079799273,-0.0007461345931603,-0.0035534450390977,0.0007436319210228,0.0035376891932668,0.4226308162098499,-0.8979004865456607,-0.0007461345931603,-0.0035534450390977,-0.0011963465440565,-0.0002924079799273,1.2602
-0.0012539683722159,-0.0002951731876438,-0.0007765723174093,-0.0035389956699203,0.4133055908471809,-0.9022164908558068,0.0007739301778387,0.0035232983473789,-0.0007765723174093,-0.0035389956699203,-0.0012539683722159,-0.0002951731876438,0.0007739301778387,0.0035232983473789,0.4133055908471809,-0.9022164908558068,0.4133055908471809,-0.9022164908558068,0.0007739301778387,0.0035232983473789,-0.0012539683722159,-0.0002951731876438,-0.0007765723174093,-0.0035389956699203,0.0007739301778387,0.0035232983473789,0.4133055908471809,-0.9022164908558068,-0.0007765723174093,-0.0035389956699203,-0.0012539683722159,-0.0002951731876438,1.2603
-0.0013116967469032,-0.0002967273159574,-0.0008068447848633,-0.0035242885490267,0.4039381823737911,-0.9064347463386944,0.0008040639004326,0.0035086509342287,-0.0008068447848633,-0.0035242885490267,-0.0013116967469032,-0.0002967273159574,0.0008040639004326,0.0035086509342287,0.4039381823737911,-0.9064347463386944,0.4039381823737911,-0.9064347463386944,0.0008040639004326,0.0035086509342287,-0.0013116967469032,-0.0002967273159574,-0.0008068447848633,-0.0035242885490267,0.0008040639004326,0.0035086509342287,0.4039381823737911,-0.9064347463386944,-0.0008068447848633,-0.0035242885490267,-0.0013116967469032,-0.0002967273159574,1.2604
-0.0013695087465689,-0.0002970725927257,-0.0008369497669724,-0.0035093246246121,0.3945296253665971,-0.910554871296894,0.0008340308700152,0.0034937478965412,-0.0008369497669724,-0.0035093246246121,-0.0013695087465689,-0.0002970725927257,0.0008340308700152,0.0034937478965412,0.3945296253665971,-0.910554871296894,0.3945296253665971,-0.910554871296894,0.0008340308700152,0.0034937478965412,-0.0013695087465689,-0.0002970725927257,-0.0008369497669724,-0.0035093246246121,0.0008340308700152,0.0034937478965412,0.3945296253665971,-0.910554871296894,-0.0008369497669724,-0.0035093246246121,-0.0013695087465689,-0.0002970725927257,1.2605
-0.0014273817138272,-0.0002962115714326,-0.000866885042471,-0.0034941048801236,0.3850809571541371,-0.914576495012946,0.0008638288744796,0.0034785902123393,-0.000866885042471,-0.0034941048801236,-0.0014273817138272,-0.0002962115714326,0.0008638288744796,0.0034785902123393,0.3850809571541371,-0.914576495012946,0.3850809571541371,-0.914576495012946,0.0008638288744796,0.0034785902123393,-0.0014273817138272,-0.0002962115714326,-0.000866885042471,-0.0034941048801236,0.0008638288744796,0.0034785902123393,0.3850809571541371,-0.914576495012946,-0.000866885042471,-0.0034941048801236,-0.0014273817138272,-0.0002962115714326,1.2606
-0.0014852932553486,-0.0002941471178316,-0.0008966483981038,-0.0034786303327002,0.375593217705179,-0.9184992577459208,0.0008934557103019,0.0034631788929861,-0.0008966483981038,-0.0034786303327002,-0.0014852932553486,-0.0002941471178316,0.0008934557103019,0.0034631788929861,0.375593217705179,-0.9184992577459208,0.375593217705179,-0.9184992577459208,0.0008934557103019,0.0034631788929861,-0.0014852932553486,-0.0002941471178316,-0.0008966483981038,-0.0034786303327002,0.0008934557103019,0.0034631788929861,0.375593217705179,-0.9184992577459208,-0.0008966483981038,-0.0034786303327002,-0.0014852932553486,-0.0002941471178316,1.2607
-0.0015432212390756,-0.0002908823976319,-0.000926237632991,-0.0034629020301106,0.3660674495212096,-0.9223228107314064,0.0009229091840803,0.0034475149811803,-0.000926237632991,-0.0034629020301106,-0.0015432212390756,-0.0002908823976319,0.0009229091840803,0.0034475149811803,0.3660674495212096,-0.9223228107314064,0.3660674495212096,-0.9223228107314064,0.0009229091840803,0.0034475149811803,-0.0015432212390756,-0.0002908823976319,-0.000926237632991,-0.0034629020301106,0.0009229091840803,0.0034475149811803,0.3660674495212096,-0.9223228107314064,-0.000926237632991,-0.0034629020301106,-0.0015432212390756,-0.0002908823976319,1.2608
-0.0016011437928699,-0.0002864208639705,-0.0009556505550766,-0.0034469210504597,0.356504697526931,-0.9260468161751456,0.0009521871140719,0.0034315995487759,-0.0009556505550766,-0.0034469210504597,-0.0016011437928699,-0.0002864208639705,0.0009521871140719,0.0034315995487759,0.356504697526931,-0.9260468161751456,0.356504697526931,-0.9260468161751456,0.0009521871140719,0.0034315995487759,-0.0016011437928699,-0.0002864208639705,-0.0009556505550766,-0.0034469210504597,0.0009521871140719,0.0034315995487759,0.356504697526931,-0.9260468161751456,-0.0009556505550766,-0.0034469210504597,-0.0016011437928699,-0.0002864208639705,1.2609
-0.0016590393013308,-0.0002807662459174,-0.0009848849869809,-0.0034306884982211,0.346906008963658,-0.9296709472490688,0.0009812873314035,0.0034154336945559,-0.0009848849869809,-0.0034306884982211,-0.0016590393013308,-0.0002807662459174,0.0009812873314035,0.0034154336945559,0.346906008963658,-0.9296709472490688,0.346906008963658,-0.9296709472490688,0.0009812873314035,0.0034154336945559,-0.0016590393013308,-0.0002807662459174,-0.0009848849869809,-0.0034306884982211,0.0009812873314035,0.0034154336945559,0.346906008963658,-0.9296709472490688,-0.0009848849869809,-0.0034306884982211,-0.0016590393013308,-0.0002807662459174,1.261
-0.00171688640333,-0.0002739225369199,-0.0010139387645678,-0.0034142055028535,0.3372724332829041,-0.9331948880889664,0.0010102076805466,0.0033990185421528,-0.0010139387645678,-0.0034142055028535,-0.00171688640333,-0.0002739225369199,0.0010102076805466,0.0033990185421528,0.3372724332829041,-0.9331948880889664,0.3372724332829041,-0.9331948880889664,0.0010102076805466,0.0033990185421528,-0.00171688640333,-0.0002739225369199,-0.0010139387645678,-0.0034142055028535,0.0010102076805466,0.0033990185421528,0.3372724332829041,-0.9331948880889664,-0.0010139387645678,-0.0034142055028535,-0.00171688640333,-0.0002739225369199,1.2611
-0.0017746639878953,-0.000265893984285,-0.0010428097379324,-0.0033974732163954,0.3276050220417052,-0.936618333791822,0.0010389460205538,0.0033823552375336,-0.0010428097379324,-0.0033974732163954,-0.0017746639878953,-0.000265893984285,0.0010389460205538,0.0033823552375336,0.3276050220417052,-0.936618333791822,0.3276050220417052,-0.936618333791822,0.0010389460205538,0.0033823552375336,-0.0017746639878953,-0.000265893984285,-0.0010428097379324,-0.0033974732163954,0.0010389460205538,0.0033823552375336,0.3276050220417052,-0.936618333791822,-0.0010428097379324,-0.0033974732163954,-0.0017746639878953,-0.000265893984285,1.2612
-0.0018323511915589,-0.0002566850783926,-0.0010714957736606,-0.0033804928103132,0.3179048287960166,-0.9399409904034196,0.0010675002253295,0.0033654449467347,-0.0010714957736606,-0.0033804928103132,-0.0018323511915589,-0.0002566850783926,0.0010675002253295,0.0033654449467347,0.3179048287960166,-0.9399409904034196,0.3179048287960166,-0.9399409904034196,0.0010675002253295,0.0033654449467347,-0.0018323511915589,-0.0002566850783926,-0.0010714957736606,-0.0033804928103132,0.0010675002253295,0.0033654449467347,0.3179048287960166,-0.9399409904034196,-0.0010714957736606,-0.0033804928103132,-0.0018323511915589,-0.0002566850783926,1.2613
-0.0018899273933803,-0.0002463005431695,-0.0010999947512611,-0.003363265474821,0.308172908998939,-0.9431625749209328,0.0010958681839819,0.0033482888534605,-0.0010999947512611,-0.003363265474821,-0.0018899273933803,-0.0002463005431695,0.0010958681839819,0.0033482888534605,0.308172908998939,-0.9431625749209328,0.308172908998939,-0.9431625749209328,0.0010958681839819,0.0033482888534605,-0.0018899273933803,-0.0002463005431695,-0.0010999947512611,-0.003363265474821,0.0010958681839819,0.0033482888534605,0.308172908998939,-0.9431625749209328,-0.0010999947512611,-0.003363265474821,-0.0018899273933803,-0.0002463005431695,1.2614
-0.0019473722113833,-0.0002347453263914,-0.0011283045672688,-0.0033457924146945,0.2984103198959675,-0.9462828152824518,0.0011240478008668,0.0033308881567054,-0.0011283045672688,-0.0033457924146945,-0.0019473722113833,-0.0002347453263914,0.0011240478008668,0.0033308881567054,0.2984103198959675,-0.9462828152824518,0.2984103198959675,-0.9462828152824518,0.0011240478008668,0.0033308881567054,-0.0019473722113833,-0.0002347453263914,-0.0011283045672688,-0.0033457924146945,0.0011240478008668,0.0033308881567054,0.2984103198959675,-0.9462828152824518,-0.0011283045672688,-0.0033457924146945,-0.0019473722113833,-0.0002347453263914,1.2615
-0.0020046654981031,-0.0002220245906265,-0.001156423133134,-0.0033280748477367,0.2886181204226691,-0.9493014503625814,0.0011520369956888,0.0033132440682528,-0.001156423133134,-0.0033280748477367,-0.0020046654981031,-0.0002220245906265,0.0011520369956888,0.0033132440682528,0.2886181204226691,-0.9493014503625814,0.2886181204226691,-0.9493014503625814,0.0011520369956888,0.0033132440682528,-0.0020046654981031,-0.0002220245906265,-0.001156423133134,-0.0033280748477367,0.0011520369956888,0.0033132440682528,0.2886181204226691,-0.9493014503625814,-0.001156423133134,-0.0033280748477367,-0.0020046654981031,-0.0002220245906265,1.2616
-0.0020617873352464,-0.0002081437050489,-0.0011843483750323,-0.0033101140023334,0.2787973711034314,-0.9522182299658536,0.0011798337026461,0.0032953578105433,-0.0011843483750323,-0.0033101140023334,-0.0020617873352464,-0.0002081437050489,0.0011798337026461,0.0032953578105433,0.2787973711034314,-0.9522182299658536,0.2787973711034314,-0.9522182299658536,0.0011798337026461,0.0032953578105433,-0.0020617873352464,-0.0002081437050489,-0.0011843483750323,-0.0033101140023334,0.0011798337026461,0.0032953578105433,0.2787973711034314,-0.9522182299658536,-0.0011843483750323,-0.0033101140023334,-0.0020617873352464,-0.0002081437050489,1.2617
-0.002118718029486,-0.0001931082370237,-0.001212078233783,-0.0032919111148641,0.2689491339491408,-0.9550329148202976,0.0012074358705695,0.003277230613997,-0.001212078233783,-0.0032919111148641,-0.002118718029486,-0.0001931082370237,0.0012074358705695,0.003277230613997,0.2689491339491408,-0.9550329148202976,0.2689491339491408,-0.9550329148202976,0.0012074358705695,0.003277230613997,-0.002118718029486,-0.0001931082370237,-0.001212078233783,-0.0032919111148641,0.0012074358705695,0.003277230613997,0.2689491339491408,-0.9550329148202976,-0.001212078233783,-0.0032919111148641,-0.002118718029486,-0.0001931082370237,1.2618
