s_1@TE0_1@TE0_re,s_1@TE0_1@TE0_im,s_2@TE0_1@TE0_re,s_2@TE0_1@TE0_im,s_1@TE0_2@TE0_re,s_1@TE0_2@TE0_im,s_2@TE0_2@TE0_re,s_2@TE0_2@TE0_im,wavelength_μm
-0.0652363119075714,-0.040395616990865,-0.0752628147956763,-0.1778108757798394,-0.0752628147956763,-0.1778108757798394,-0.0652363119075714,-0.040395616990865,1.5156
-0.0655338639965188,-0.0398980991032705,-0.0774393150354715,-0.1778734778924675,-0.0774393150354715,-0.1778734778924675,-0.0655338639965188,-0.0398980991032705,1.5157
-0.0658270738816343,-0.0393998223367888,-0.079625722719112,-0.1779118170838181,-0.079625722719112,-0.1779118170838181,-0.0658270738816343,-0.0393998223367888,1.5158
-0.066115992249359,-0.0389008360897414,-0.0818217833120037,-0.1779256837702844,-0.0818217833120037,-0.1779256837702844,-0.066115992249359,-0.0389008360897414,1.5159
-0.0664006706904282,-0.03840118747927,-0.0840272387907247,-0.1779148708994941,-0.0840272387907247,-0.1779148708994941,-0.0664006706904282,-0.03840118747927,1.516
-0.0666811616199459,-0.0379009213169133,-0.0862418276668132,-0.177879174004277,-0.0862418276668132,-0.177879174004277,-0.0666811616199459,-0.0379009213169133,1.5161
-0.0669575181966553,-0.0374000800868278,-0.0884652850113522,-0.1778183912564375,-0.0884652850113522,-0.1778183912564375,-0.0669575181966553,-0.0374000800868278,1.5162
-0.0672297942415266,-0.0368987039266856,-0.0906973424804362,-0.177732323520282,-0.0906973424804362,-0.177732323520282,-0.0672297942415266,-0.0368987039266856,1.5163
-0.0674980441557209,-0.0363968306112316,-0.0929377283414726,-0.1776207744059296,-0.0929377283414726,-0.1776207744059296,-0.0674980441557209,-0.0363968306112316,1.5164
-0.0677623228380614,-0.0358944955386235,-0.0951861675002954,-0.1774835503223281,-0.0951861675002954,-0.1774835503223281,-0.0677623228380614,-0.0358944955386235,1.5165
-0.0680226856020133,-0.0353917317194436,-0.0974423815291075,-0.177320460530035,-0.0974423815291075,-0.177320460530035,-0.0680226856020133,-0.0353917317194436,1.5166
