s_1@TE0_1@TE0_re,s_1@TE0_1@TE0_im,s_2@TE0_1@TE0_re,s_2@TE0_1@TE0_im,s_3@TE0_1@TE0_re,s_3@TE0_1@TE0_im,s_1@TE0_2@TE0_re,s_1@TE0_2@TE0_im,s_2@TE0_2@TE0_re,s_2@TE0_2@TE0_im,s_3@TE0_2@TE0_re,s_3@TE0_2@TE0_im,s_1@TE0_3@TE0_re,s_1@TE0_3@TE0_im,s_2@TE0_3@TE0_re,s_2@TE0_3@TE0_im,s_3@TE0_3@TE0_re,s_3@TE0_3@TE0_im,wavelength_μm
-0.0163622205617723,-0.0005724118226123,0.4132875177232362,-0.5558300986182062,0.4132923818920078,-0.5558238108394572,0.4100917380318559,-0.5560049980313295,0.0463385194471019,0.0376883695659134,-0.0634945454690447,-0.0348949452756287,0.4100917380318559,-0.5560049980313295,-0.0634945454690447,-0.0348949452756287,0.0463385194471019,0.0376883695659134,1.501
-0.0165148341336481,-0.000988326134326,0.3579223329467694,-0.5930308324395166,0.357927758636916,-0.5930250735512447,0.3546608071298782,-0.5930080027867419,0.0506749935919153,0.0288262838688105,-0.0675112634670112,-0.0263926031998138,0.3546608071298782,-0.5930080027867419,-0.0675112634670112,-0.0263926031998138,0.0506749935919153,0.0288262838688105,1.5011
-0.016719303298069,-0.0013805024660045,0.2992428590713636,-0.6247295793647294,0.2992487884548265,-0.6247243981108555,0.2959117396023404,-0.6244862777207911,0.0538263097822487,0.019471369255321,-0.0703931686661613,-0.0174374750488729,0.2959117396023404,-0.6244862777207911,-0.0703931686661613,-0.0174374750488729,0.0538263097822487,0.019471369255321,1.5012
-0.0169720279585734,-0.0017425023770833,0.2377946282830137,-0.6506348396843,0.2378009995832442,-0.6506302784325705,0.2343967870885974,-0.6501432934887571,0.0557377203894004,0.0097818821478213,-0.0720905188394895,-0.0081807240647746,0.2343967870885974,-0.6501432934887571,-0.0720905188394895,-0.0081807240647746,0.0557377203894004,0.0097818821478213,1.5013
-0.0172686137489279,-0.0020684218940518,0.1741483793200227,-0.6705090943559381,0.1741551274554254,-0.6705051887365249,0.1706948177261602,-0.6697383124417963,0.0563756422808232,-7.800071500523987e-05,-0.0725737260241979,0.0012211995108071,0.1706948177261602,-0.6697383124417963,-0.0725737260241979,0.0012211995108071,0.0563756422808232,-7.800071500523987e-05,1.5014
-0.0176039498815749,-0.0023529892739583,0.1088947236901687,-0.6841709323590619,0.1089017810601604,-0.684167711095301,0.1054055192604174,-0.6830888301411171,0.0557282764303592,-0.0099410339981935,-0.0718338933177482,0.0106092634952939,0.1054055192604174,-0.6830888301411171,-0.0718338933177482,0.0106092634952939,0.0557282764303592,-0.0099410339981935,1.5015
-0.0179722986717369,-0.0025916516252047,0.0426386396124512,-0.6914966511419804,0.0426459368609609,-0.6914941359716735,0.0391433663037925,-0.6900723748343143,0.0538058358838183,-0.0196398172514575,-0.0698829822043967,0.0198246092474619,0.0391433663037925,-0.6900723748343143,-0.0698829822043967,0.0198246092474619,0.0538058358838183,-0.0196398172514575,1.5016
-0.0183673961111003,-0.0027806489651308,-0.0240061547257838,-0.6924213173731291,-0.0239986880061101,-0.6924195229708444,-0.0274685679323142,-0.6906276406976725,0.0506403765953063,-0.0290097143410663,-0.0667536065555662,0.028711305245554,-0.0274685679323142,-0.6906276406976725,-0.0667536065555662,0.028711305245554,0.0506403765953063,-0.0290097143410663,1.5017
-0.0187825607654083,-0.0029170742955757,-0.0904228952204447,-0.6869392798486046,-0.0904153297623536,-0.6869382138738085,-0.0938048724148826,-0.6847549414805483,0.0462852346165891,-0.0378917226689209,-0.0624984573575712,0.0371190463759025,-0.0938048724148826,-0.6847549414805483,-0.0624984573575712,0.0371190463759025,0.0462852346165891,-0.0378917226689209,1.5018
-0.019210809776329,-0.0029989187207504,-0.1559974801974927,-0.6751041323714801,-0.1559898863517826,-0.6751037956455641,-0.1592440481415067,-0.6725159846150449,0.0408140805868147,-0.0461352373317212,-0.0571893700200002,0.0449057478922671,-0.1592440481415067,-0.6725159846150449,-0.0571893700200002,0.0449057478922671,0.0408140805868147,-0.0461352373317212,1.5019
-0.0196449795242824,-0.0030251007783852,-0.220124139938447,-0.6570281292319261,-0.2201165870343377,-0.657028515901987,-0.2231746651168013,-0.654032977105706,0.0343196110494291,-0.0536006578049011,-0.0509160535424094,0.0519399855251732,-0.2231746651168013,-0.654032977105706,-0.0509160535424094,0.0519399855251732,0.0343196110494291,-0.0536006578049011,1.502
-0.0200778488996343,-0.0029954795007448,-0.282211015300525,-0.6328810607242585,-0.2822035710349689,-0.6328821584735563,-0.2850013477929512,-0.62948708631228,0.0269119040495499,-0.0601617884832655,-0.043784507687358,0.058103236916639,-0.2850013477929512,-0.62948708631228,-0.043784507687358,0.058103236916639,0.0269119040495499,-0.0601617884832655,1.5021
-0.0205022629565882,-0.0029108510121865,-0.3416855943708379,-0.6028886017094943,-0.3416783242374165,-0.6028903921309657,-0.3441505163272179,-0.599116289218306,0.0187164721284813,-0.0657079895034745,-0.0359151603515207,0.063291884352969,-0.3441505163272179,-0.599116289218306,-0.0359151603515207,0.063291884352969,0.0187164721284813,-0.0657079895034745,1.5022
-0.0209112547360096,-0.0027729287793682,-0.3979999579686362,-0.5673301503759133,-0.3979929247460618,-0.5673326092701297,-0.4000758176309832,-0.5632126528654302,0.0098720524271644,-0.0701460400116113,-0.0274407624907098,0.0674189442800339,-0.4000758176309832,-0.5632126528654302,-0.0274407624907098,0.0674189442800339,0.0098720524271644,-0.0701460400116113,1.5023
-0.0212981629703452,-0.0025843079258639,-0.450635786791984,-0.5265361791880796,-0.4506290500801645,-0.5265392769556583,-0.4522631887161495,-0.5221190961803838,0.0005281777275195,-0.0734016827098855,-0.0185040820032617,0.0704154953334449,-0.4522631887161495,-0.5221190961803838,-0.0185040820032617,0.0704154953334449,0.0005281777275195,-0.0734016827098855,1.5024
-0.0216567438071159,-0.0023484143612572,-0.4991090857095244,-0.4808851240413269,-0.4991027015188074,-0.4808888260913577,-0.5002355041255027,-0.4762256893467083,-0.0091574242512271,-0.0754208255882068,-0.0092554409510099,0.0722317832212808,-0.5002355041255027,-0.4762256893467083,-0.0092554409510099,0.0722317832212808,-0.0091574242512271,-0.0754208255882068,1.5025
-0.021981274235981,-0.0020694396963566,-0.5429745832823011,-0.4307998417846786,-0.5429686036807678,-0.4308041089735441,-0.5435567687871977,-0.4259655505060765,-0.0190215538464077,-0.0761703840868659,0.0001498576882704,0.0728379876193795,-0.5435567687871977,-0.4259655505060765,0.0001498576882704,0.0728379876193795,-0.0190215538464077,-0.0761703840868659,1.5026
-0.0222666456298417,-0.001752263244303,-0.5818297680651051,-0.3767436697089331,-0.5818242408455844,-0.3767484587376175,-0.5818358276214728,-0.3718104018810751,-0.028898334363526,-0.0756387543016308,0.0095541668246909,0.0722246430410815,-0.5818358276214728,-0.3718104018810751,0.0095541668246909,0.0722246430410815,-0.028898334363526,-0.0756387543016308,1.5027
-0.0225084457705456,-0.0014023626202621,-0.6153185265282322,-0.3192161239110076,-0.6153134949952472,-0.3192213878544436,-0.6147295726675411,-0.3142658475634178,-0.0386220286509019,-0.07383591501328,0.0188001490295054,0.0704027122410128,-0.6147295726675411,-0.3142658475634178,0.0188001490295054,0.0704027122410128,-0.0386220286509019,-0.07383591501328,1.5028
-0.0227030276363188,-0.0010257146255654,-0.6431343511853542,-0.2587482766877755,-0.6431298538997161,-0.2587539653795943,-0.6419456373134597,-0.2538664336887563,-0.0480298285696356,-0.0707931631503877,0.0277334019373795,0.0674033169487783,-0.6419456373134597,-0.2538664336887563,0.0277334019373795,0.0674033169487783,-0.0480298285696356,-0.0707931631503877,1.5029
-0.0228475645188929,-0.0006286883840784,-0.665023091519561,-0.1958978549021287,-0.6650191621449505,-0.1959039154148134,-0.6632445755138802,-0.1911705494783141,-0.0569645702165982,-0.0665624935673191,0.0362050119940842,0.0632771364681989,-0.6632445755138802,-0.1911705494783141,0.0362050119940842,0.0632771364681989,-0.0569645702165982,-0.0665624935673191,1.503
-0.022940089617755,-0.0002179326517573,-0.6807852242192012,-0.1312441046683904,-0.6807818913753285,-0.1312504817494634,-0.6784415301292904,-0.1267552230702106,-0.0652773312783137,-0.0612156397424576,0.0440739959996744,0.0580934898411316,-0.6784415301292904,-0.1267552230702106,0.0440739959996744,0.0580934898411316,-0.0652773312783137,-0.0612156397424576,1.5031
-0.0229795206500835,0.0001997404703841,-0.6902776236967971,-0.0653824681298823,-0.6902749108997711,-0.0653891046677826,-0.6874074009497454,-0.0612108622338583,-0.0728298697382667,-0.0548427969784685,0.0512095931140954,0.0519391218007298,-0.6874074009497454,-0.0612108622338583,0.0512095931140954,0.0519391218007298,-0.0728298697382667,-0.0548427969784685,1.5032
-0.0229656682187193,0.0006174733601049,-0.6934148181249059,0.0010808790647123,-0.6934127436597072,0.0010740416465239,-0.6900695262717242,0.0048640157860506,-0.0794968676807258,-0.0475510540045358,0.0574933736291872,0.044916716604025,-0.6900695262717242,0.0048640157860506,0.0574933736291872,0.044916716604025,-0.0794968676807258,-0.0475510540045358,1.5033
-0.0228992286084039,0.001028480006522,-0.6901697206805043,0.067534581036718,-0.6901682976097663,0.0675276023264165,-0.686411895510906,0.0708680256586289,-0.0851679475573876,-0.0394625624593603,0.0628211346481182,0.0371431670661243,-0.686411895510906,0.0708680256586289,0.0628211346481182,0.0371431670661243,-0.0851679475573876,-0.0394625624593603,1.5034
-0.0227817613596715,0.0014261603305437,-0.6805738301480577,0.1333676959961584,-0.6805730662559346,0.133360636194391,-0.67647491174395,0.1362020923666644,-0.0897494329284673,-0.030712476666545,0.0671045568009555,0.0287476287517083,-0.67647491174395,0.1362020923666644,0.0671045568009555,0.0287476287517083,-0.0897494329284673,-0.030712476666545,1.5035
-0.0226156516294788,0.0018042097177049,-0.6647168999000961,0.1979752812337019,-0.6647167977284918,0.1979682007337584,-0.6603547231702025,0.2002745371104749,-0.0931658303903837,-0.0214466984109844,0.0702726001921924,0.0198693913173131,-0.6603547231702025,0.2002745371104749,0.0702726001921924,0.0198693913173131,-0.0931658303903837,-0.0214466984109844,1.5036
-0.0224040592340878,0.00215672175519,-0.6427460783999948,0.2607639195319611,-0.642746635265607,0.2607568785209227,-0.6382021429266869,0.2625060450278101,-0.0953610133362716,-0.0118194631725114,0.0722726217419231,0.0106556006188396,-0.6382021429266869,0.2625060450278101,0.0722726217419231,0.0106556006188396,-0.0953610133362716,-0.0118194631725114,1.5037
-0.022150854528177,0.0024782825215442,-0.6148645293311262,0.3211571370571693,-0.6148657373625129,0.3211501951170669,-0.6102211744168791,0.3223344923773668,-0.0962990929504515,-0.0019908055368778,0.0730712000666113,0.0012588663367302,-0.6102211744168791,0.3223344923773668,0.0730712000666113,0.0012588663367302,-0.0962990929504515,-0.0019908055368778,1.5038
-0.0218605432616718,0.0027640548003218,-0.5813295436896774,0.3786006646687302,-0.5813313899294746,0.3785938803844412,-0.5766671586527542,0.3792196131564365,-0.0959649660166525,0.0078760576479698,0.0726546579056205,-0.0081652093071268,-0.5766671586527542,0.3792196131564365,0.0726546579056205,-0.0081652093071268,-0.0959649660166525,0.0078760576479698,1.5039
-0.0215381815177822,0.0030098509305193,-0.5424501607993402,0.4325674952282639,-0.5424526272685647,0.4325609257978201,-0.5378445575587599,0.4326474863595721,-0.0943645333668889,0.0176173873155017,0.071029275898622,-0.0174605456543294,-0.5378445575587599,0.4326474863595721,0.071029275898622,-0.0174605456543294,-0.0943645333668889,0.0176173873155017,1.504
-0.0211892827878167,0.0032121931738623,-0.4985843193678616,0.4825626915610328,-0.4985873831532992,0.4825563923957507,-0.4941043858084167,0.4821348255453107,-0.0915245869434238,0.027071586191745,0.0682211952678742,-0.0264731041999933,-0.4941043858084167,0.4821348255453107,0.0682211952678742,-0.0264731041999933,-0.0915245869434238,0.027071586191745,1.5041
-0.0208197186313189,0.0033683608099872,-0.450135564104375,0.5281279014771502,-0.4501391975189636,0.5281219258156971,-0.4458413018963935,0.5272330516517436,-0.0874923675584914,0.0360818276502481,0.0642760106736619,-0.0350533793081082,-0.4458413018963935,0.5272330516517436,0.0642760106736619,-0.0350533793081082,-0.0874923675584914,0.0360818276502481,1.5042
-0.0204356151622516,0.0034764233720495,-0.3975493371902552,0.5688455390367771,-0.3975535079493487,0.5688399375681109,-0.3934903685285285,0.567532128858977,-0.0823347995138964,0.0444986106741055,0.0592580582367251,-0.0430588228990687,-0.3934903685285285,0.567532128858977,0.0592580582367251,-0.0430588228990687,-0.0823347995138964,0.0444986106741055,1.5043
-0.0200432472718667,0.0035352597457865,-0.3413088877791451,0.604342593886034,-0.3413135591595145,0.6043374143503525,-0.3375234919636276,0.6026641412783309,-0.0761374123432011,0.0521822028609029,0.0532494074878436,-0.050356167415833,-0.3375234919636276,0.6026641412783309,0.0532494074878436,-0.050356167415833,-0.0761374123432011,0.0521822028609029,1.5044
-0.0196489321455474,0.003544563159652,-0.2819308364544461,0.6342940336315493,-0.2819359675164716,0.6342893204347793,-0.2784455504820775,0.6323065856902916,-0.0690029640666698,0.0590049344017722,0.046348569830598,-0.0568236121163637,-0.2784455504820775,0.6323065856902916,0.046348569830598,-0.0568236121163637,-0.0690029640666698,0.0590049344017722,1.5045
-0.01925892448802,0.0035048322730458,-0.2199604343255028,0.6584257679707144,-0.219965980196621,0.6584215618393103,-0.2167902241538687,0.6561853534168105,-0.0610497843841239,0.0648533073270393,0.038668940001319,-0.0623528387975446,-0.2167902241538687,0.6561853534168105,0.038668940001319,-0.0623528387975446,-0.0610497843841239,0.0648533073270393,1.5046
-0.0188793148739102,0.0034173489051638,-0.1559665600227281,0.6765171470881177,-0.1559724721368511,0.6765134846513622,-0.1531155402318104,0.6740773716834187,-0.0524098608382779,0.0696298860724744,0.0303369909552857,-0.0668508245359299,-0.1531155402318104,0.6740773716834187,0.0303369909552857,-0.0668508245359299,-0.0524098608382779,0.0696298860724744,1.5047
-0.0185159329723513,0.0032841431363066,-0.0905364997348209,0.6884029706626881,-0.0905427262071349,0.6883998841578299,-0.0879991527448695,0.6858128727321857,-0.0432266941773006,0.0732549377202636,0.0214902466257489,-0.0702414209128661,-0.0879991527448695,0.6858128727321857,0.0214902466257489,-0.0702414209128661,-0.0432266941773006,0.0732549377202636,1.5048
-0.0181742574766209,0.0031079466989677,-0.0242705581153424,0.6939749889262752,-0.0242770440781692,0.6939725058292522,-0.0220333789334256,0.6912772580015629,-0.0336529546062511,0.0756677930110319,0.012275060914018,-0.0724666716784629,-0.0220333789334256,0.6912772580015629,0.012275060914018,-0.0724666716784629,-0.0336529546062511,0.0756677930110319,1.5049
-0.0178593335273419,0.002892135839067,0.0422234505121839,0.6931828811262404,0.0422167625075273,0.693181023815554,0.0441799789875102,0.6904125233495931,-0.0238479732513932,0.0768279026693615,0.0028442351663087,-0.073487843780949,0.0441799789875102,0.6904125233495931,0.0028442351663087,-0.073487843780949,-0.0238479732513932,0.0768279026693615,1.505
-0.0175756993914162,0.0026406648674244,0.10833578027183,0.6860347018724553,0.1083289497748457,0.6860334874518275,0.1100349922229178,0.6832182127028475,-0.0139751073460407,0.0767155675926711,-0.0066454899790648,-0.0732861503463559,0.1100349922229178,0.6832182127028475,-0.0066454899790648,-0.0732861503463559,-0.0139751073460407,0.0767155675926711,1.5051
-0.0173273230180093,0.0023579918277114,0.1734603494085325,0.6725967911408819,0.1734534376265909,0.6725962310876207,0.1749271034043951,0.6697518688352366,-0.0041990214750912,0.0753323260501663,-0.0160360292062495,-0.0718631484672287,0.1749271034043951,0.6697518688352366,-0.0160360292062495,-0.0718631484672287,-0.0041990214750912,0.0753323260501663,1.5052
-0.0171175493505684,0.0020489977500722,0.2370003020323431,0.6529931478598318,0.2369933712963489,0.6529932478671097,0.2382587164916323,0.6501289534134608,0.0053170713621613,0.0727009864212279,-0.0251705915217996,-0.0692407995438632,0.2382587164916323,0.6501289534134608,-0.0251705915217996,-0.0692407995438632,0.0053170713621613,0.0727009864212279,1.5053
-0.0169490588076418,0.0017189010329234,0.2983734841558614,0.6274042729677641,0.29836659737534,0.6274050328265869,0.2994448251502276,0.6245222131394437,0.0144141616925532,0.0688652997390594,-0.0338963193819116,-0.0654611854221367,0.2994448251502276,0.6245222131394437,-0.0338963193819116,-0.0654611854221367,0.0144141616925532,0.0688652997390594,1.5054
-0.016823837623722,0.0013731684689489,0.3570177834517821,0.5960654923641244,0.3570110035412706,0.5960669057946955,0.3579186203343741,0.593160475172961,0.0229401406051232,0.0638892726628702,-0.0420668821696023,-0.060585879553567,0.3579186203343741,0.593160475172961,-0.0420668821696023,-0.060585879553567,0.0229401406051232,0.0638892726628702,1.5055
-0.0167431594305526,0.001017424530086,0.4123962827230934,0.5592647750677201,0.412389672009469,0.5592668297348832,0.4131370125559763,0.5563268619961254,0.0307523940608747,0.0578561282498811,-0.0495449775993067,-0.0546949788011019,0.4131370125559763,0.5563268619961254,-0.0495449775993067,-0.0546949788011019,0.0307523940608747,0.0578561282498811,1.5056
-0.0167075789900987,0.0006573603124176,0.4640021796456768,0.5173400669546157,0.4639957992473169,0.517342744436144,0.464586001560271,0.5143564254464805,0.0377202462874536,0.0508669286717113,-0.0562046950346778,-0.0478858081463388,0.464586001560271,0.5143564254464805,-0.0562046950346778,-0.0478858081463388,0.0377202462874536,0.0508669286717113,1.5057
-0.0167169366813933,0.0002986436950609,0.5113634265564383,0.4706761650450641,0.5113573357861547,0.4706794409856951,0.5117858230862341,0.467633208210592,0.0437272067347092,0.0430388810354334,-0.0619336960828934,-0.0402713172746318,0.5117858230862341,0.467633208210592,-0.0619336960828934,-0.0402713172746318,0.0437272067347092,0.0430388810354334,1.5058
-0.0167703744294105,-5.316805195929131e-05,0.5540470476930257,0.4197011612591194,0.5540413034317526,0.4197050054818134,0.5542958028207357,0.4165867524312528,0.0486729774873007,0.0345033541525956,-0.0666351703712999,-0.031978194599564,0.5542958028207357,0.4165867524312528,-0.0666351703712999,-0.031978194599564,0.0486729774873007,0.0345033541525956,1.5059
-0.0168663613434249,-0.0003927118440353,0.5916630934527917,0.3648824893937581,0.5916577495264762,0.364886866107817,0.5917188482902778,0.3616880845609128,0.0524751821583891,0.0254036404517537,-0.0702295280294382,-0.0231447305552686,0.5917188482902778,0.3616880845609128,-0.0702295280294382,-0.0231447305552686,0.0524751821583891,0.0254036404517537,1.506
-0.0170027294617896,-0.0007148975311196,0.6238681954891289,0.3067226118413363,0.6238633021500734,0.3067274800268737,0.6237055135876827,0.3034452170429682,0.0550707824613978,0.0158925029766971,-0.0726557950722381,-0.0139184677019247,0.6237055135876827,0.3034452170429682,-0.0726557950722381,-0.0139184677019247,0.0550707824613978,0.0158925029766971,1.5061
-0.0171767176982663,-0.0010149807067618,0.6503686897594216,0.2457543871489647,0.6503642930331299,0.2457597007981683,0.6499575763534473,0.2423982162904313,0.0564171542051873,0.0061295522529075,-0.0738726835309522,-0.0044536801351533,0.6499575763534473,0.2423982162904313,-0.0738726835309522,-0.0044536801351533,0.0564171542051873,0.0061295522529075,1.5062
-0.0173850239022767,-0.0012886288016623,0.6709232789688845,0.1825361611276185,0.6709194202072757,0.1825418697617783,0.6702310739440497,0.1791138964772795,0.0564928022167642,-0.0037214981327043,-0.0738593146054073,0.0050912712293454,0.6702310739440497,0.1791138964772795,-0.0738593146054073,0.0050912712293454,0.0564928022167642,-0.0037214981327043,1.5063
-0.0176238636524294,-0.001531979694478,0.6853452103250721,0.1176466278876069,0.6853419257204849,0.1176526770235288,0.6843387542097497,0.1141802056104711,0.0552977000446204,-0.0134956457919113,-0.0726155802471766,0.0145566580308663,0.6843387542097497,0.1141802056104711,-0.0726155802471766,0.0145566580308663,0.0552977000446204,-0.0134956457919113,1.5064
-0.0178890346991529,-0.0017416922493767,0.6935039490626632,0.0516795087501411,0.693501269222451,0.0516858404377185,0.6921519060914507,0.0482003768992434,0.0528532487507116,-0.0230294305732485,-0.070162136089535,0.0237841272528502,0.6921519060914507,0.0482003768992434,-0.070162136089535,0.0237841272528502,0.0528532487507116,-0.0230294305732485,1.5065
-0.0181759862270083,-0.0019149883545016,0.6953263329731972,-0.0147619015287072,0.6953242825377506,-0.0147553481216069,0.6936015463623524,-0.0182130771298905,0.0492018570472592,-0.0321637291109305,-0.0665400263826835,0.0326194157014003,0.6936015463623524,-0.0182130771298905,-0.0665400263826835,0.0326194157014003,0.0492018570472592,-0.0321637291109305,1.5066
-0.0184798916306651,-0.0020496861171533,0.6907971980726967,-0.0810702703719037,0.6907957954471114,-0.0810635583112835,0.6886789501116746,-0.0844444480056843,0.0444061528414188,-0.0407464607390042,-0.0618099492924545,0.0409149852513954,0.6886789501116746,-0.0844444480056843,-0.0618099492924545,0.0409149852513954,0.0444061528414188,-0.0407464607390042,1.5067
-0.0187957241424957,-0.0021442240634198,0.6799594706154481,-0.1466397936686258,0.6799587277860926,-0.1466329875845016,0.6774355245997449,-0.149880912080671,0.0385478436284156,-0.0486351550268266,-0.0560511783381503,0.0485325299963251,0.6774355245997449,-0.149880912080671,-0.0560511783381503,0.0485325299963251,0.0385478436284156,-0.0486351550268266,1.5068
-0.0191183335136742,-0.0021976761822982,0.6629137257770749,-0.2108717409052812,0.6629136480755068,-0.2108649063188469,0.6599820368302367,-0.2139185302469518,0.0317262501393429,-0.0556993347360934,-0.0493601626553821,0.0553453096485093,0.6599820368302367,-0.2139185302469518,-0.0493601626553821,0.0553453096485093,0.0317262501393429,-0.0556993347360934,1.5069
-0.019442523764553,-0.0022097579509068,0.6398172175965892,-0.2731799286527047,0.6398178037377037,-0.2731731312574043,0.6364872170075007,-0.2759680913485731,0.0240565446851394,-0.0618226724638733,-0.0418488350135389,0.0612402677435174,0.6364872170075007,-0.2759680913485731,-0.0418488350135389,0.0612402677435174,0.0240565446851394,-0.0618226724638733,1.507
-0.0197631299616776,-0.0021808233525604,0.6108823909447055,-0.3329960715206088,0.6108836329918936,-0.3329893764827441,0.6071757686968414,-0.3354607299813186,0.0156677292453107,-0.0669048849033106,-0.0336426618372462,0.0661198983975429,0.6071757686968414,-0.3354607299813186,-0.0336426618372462,0.0661198983975429,0.0156677292453107,-0.0669048849033106,1.5071
-0.0200750938633961,-0.0021118531834837,0.5763748895306134,-0.3897749621145378,0.5763767730052378,-0.3897684333727818,0.572325826070604,-0.3918532552171759,0.0067003946718039,-0.0708633344520658,-0.0248784739068286,0.0699038310696393,0.572325826070604,-0.3918532552171759,-0.0248784739068286,0.0699038310696393,0.0067003946718039,-0.0708633344520658,1.5072
-0.0203735372812338,-0.0020044349132406,0.5366110797855018,-0.44299943262701,0.5366135838439312,-0.442993132209042,0.5322659050105858,-0.4446331354198407,-0.0026956962947176,-0.0736343146645473,-0.0157021196770009,0.0725301091257689,0.5322659050105858,-0.4446331354198407,-0.0157021196770009,0.0725301091257689,-0.0026956962947176,-0.0736343146645473,1.5073
-0.0206538320080861,-0.0018607344345238,0.4919551142396919,-0.4921850529519468,0.4919582119357626,-0.4921790403227861,0.48737140027416,-0.493323092212994,-0.0123641562803649,-0.0751740026241359,-0.0062659854145036,0.0739561444853411,0.48737140027416,-0.493323092212994,-0.0062659854145036,0.0739561444853411,-0.0123641562803649,-0.0751740026241359,1.5074
-0.020911666085115,-0.0016834601938627,0.4428155621452243,-0.5368845231284314,0.4428192207106553,-0.5368788545476868,0.4380606849648076,-0.5374852662138936,-0.0221446045048928,-0.0754590681321981,0.0032735725141292,0.0741593372429511,0.4380606849648076,-0.5374852662138936,0.0032735725141292,0.0741593372429511,-0.0221446045048928,-0.0754590681321981,1.5075
